Booking_ID,Hotel_Type,Country,Booking_Channel,Customer_Type,Room_Type,Length_of_Stay,Rooms_Booked,Room_Rate,Extra_Charges,Booking_Status,Checkin_Date,Checkout_Date,Revenue
BKG8933,Resort Hotel,Australia,Travel Agent,Group,Standard,6,2,240,138,Completed,2024-01-08 04:00:00,2024-01-14 04:00:00,3018
BKG8934,Resort Hotel,Australia,Travel Agent,Group,Suite,2,1,126,133,Completed,2024-01-08 05:00:00,2024-01-10 05:00:00,385
BKG8935,Resort Hotel,UK,Online,Couple,Executive,6,3,104,139,Cancelled,2024-01-08 06:00:00,2024-01-14 06:00:00,2011
BKG8936,City Hotel,China,Corporate,Couple,Standard,13,1,253,24,Completed,2024-01-08 07:00:00,2024-01-21 07:00:00,3313
BKG8937,City Hotel,France,Online,Family,Standard,11,3,396,25,Completed,2024-01-08 08:00:00,2024-01-19 08:00:00,13093
BKG8938,Resort Hotel,Canada,Corporate,Family,Suite,8,2,208,185,Completed,2024-01-08 09:00:00,2024-01-16 09:00:00,3513
BKG8939,City Hotel,UAE,Direct,Group,Deluxe,6,1,188,79,Completed,2024-01-08 10:00:00,2024-01-14 10:00:00,1207
BKG8940,Resort Hotel,UK,Online,Group,Suite,9,1,450,35,Completed,2024-01-08 11:00:00,2024-01-17 11:00:00,4085
BKG8941,Resort Hotel,Australia,Corporate,Business,Executive,6,2,279,163,Completed,2024-01-08 12:00:00,2024-01-14 12:00:00,3511
BKG8942,City Hotel,USA,Travel Agent,Business,Executive,14,3,371,20,Cancelled,2024-01-08 13:00:00,2024-01-22 13:00:00,15602
BKG8943,City Hotel,China,Online,Business,Suite,3,1,116,48,No Show,2024-01-08 14:00:00,2024-01-11 14:00:00,396
BKG8944,City Hotel,UAE,Online,Couple,Executive,9,1,147,83,Completed,2024-01-08 15:00:00,2024-01-17 15:00:00,1406
BKG8945,City Hotel,USA,Online,Couple,Deluxe,10,2,163,117,Completed,2024-01-08 16:00:00,2024-01-18 16:00:00,3377
BKG8946,Resort Hotel,UK,Direct,Business,Deluxe,5,3,465,59,Completed,2024-01-08 17:00:00,2024-01-13 17:00:00,7034
BKG8947,City Hotel,Germany,Online,Group,Deluxe,6,2,457,105,Completed,2024-01-08 18:00:00,2024-01-14 18:00:00,5589
BKG8948,City Hotel,Canada,Online,Family,Executive,4,1,62,189,Completed,2024-01-08 19:00:00,2024-01-12 19:00:00,437
BKG8949,Resort Hotel,India,Online,Couple,Deluxe,3,2,455,122,No Show,2024-01-08 20:00:00,2024-01-11 20:00:00,2852
BKG8950,City Hotel,UAE,Travel Agent,Couple,Suite,10,2,196,18,Completed,2024-01-08 21:00:00,2024-01-18 21:00:00,3938
BKG8951,City Hotel,UAE,Direct,Business,Deluxe,14,3,486,138,Completed,2024-01-08 22:00:00,2024-01-22 22:00:00,20550
BKG8952,City Hotel,UK,Travel Agent,Family,Executive,5,3,271,77,No Show,2024-01-08 23:00:00,2024-01-13 23:00:00,4142
BKG8953,City Hotel,UAE,Online,Couple,Standard,12,2,472,99,Cancelled,2024-01-09 00:00:00,2024-01-21 00:00:00,11427
BKG8954,Resort Hotel,India,Online,Family,Executive,3,2,70,130,Completed,2024-01-09 01:00:00,2024-01-12 01:00:00,550
BKG8955,Resort Hotel,India,Online,Couple,Suite,13,2,264,184,Completed,2024-01-09 02:00:00,2024-01-22 02:00:00,7048
BKG8956,City Hotel,USA,Online,Family,Suite,2,1,193,127,Completed,2024-01-09 03:00:00,2024-01-11 03:00:00,513
BKG8957,City Hotel,Germany,Travel Agent,Family,Executive,6,3,440,106,Cancelled,2024-01-09 04:00:00,2024-01-15 04:00:00,8026
BKG8958,Resort Hotel,India,Online,Couple,Deluxe,14,1,389,196,Cancelled,2024-01-09 05:00:00,2024-01-23 05:00:00,5642
BKG8959,City Hotel,Canada,Corporate,Family,Deluxe,8,3,161,180,Completed,2024-01-09 06:00:00,2024-01-17 06:00:00,4044
BKG8960,City Hotel,UAE,Travel Agent,Group,Standard,14,3,431,193,Completed,2024-01-09 07:00:00,2024-01-23 07:00:00,18295
BKG8961,City Hotel,USA,Corporate,Couple,Deluxe,3,1,127,139,Completed,2024-01-09 08:00:00,2024-01-12 08:00:00,520
BKG8962,City Hotel,Australia,Direct,Couple,Suite,6,1,203,61,Completed,2024-01-09 09:00:00,2024-01-15 09:00:00,1279
BKG8963,City Hotel,USA,Direct,Group,Deluxe,11,2,135,44,Completed,2024-01-09 10:00:00,2024-01-20 10:00:00,3014
BKG8964,City Hotel,Canada,Online,Family,Executive,14,3,410,56,Cancelled,2024-01-09 11:00:00,2024-01-23 11:00:00,17276
BKG8965,City Hotel,China,Direct,Group,Executive,9,3,125,129,Completed,2024-01-09 12:00:00,2024-01-18 12:00:00,3504
BKG8966,City Hotel,USA,Corporate,Couple,Standard,14,3,418,100,Completed,2024-01-09 13:00:00,2024-01-23 13:00:00,17656
BKG8967,City Hotel,Australia,Corporate,Group,Suite,1,2,80,182,Completed,2024-01-09 14:00:00,2024-01-10 14:00:00,342
BKG8968,Resort Hotel,India,Online,Family,Executive,3,3,409,18,Cancelled,2024-01-09 15:00:00,2024-01-12 15:00:00,3699
BKG8969,Resort Hotel,Brazil,Online,Group,Suite,13,3,373,60,Completed,2024-01-09 16:00:00,2024-01-22 16:00:00,14607
BKG8970,Resort Hotel,Brazil,Direct,Couple,Deluxe,2,1,217,151,Completed,2024-01-09 17:00:00,2024-01-11 17:00:00,585
BKG8971,City Hotel,Brazil,Online,Family,Standard,12,1,332,4,Completed,2024-01-09 18:00:00,2024-01-21 18:00:00,3988
BKG8972,City Hotel,China,Online,Couple,Standard,8,2,442,153,Completed,2024-01-09 19:00:00,2024-01-17 19:00:00,7225
BKG8973,Resort Hotel,Australia,Online,Couple,Deluxe,9,3,398,162,Completed,2024-01-09 20:00:00,2024-01-18 20:00:00,10908
BKG8974,City Hotel,Canada,Direct,Business,Executive,10,2,269,18,Completed,2024-01-09 21:00:00,2024-01-19 21:00:00,5398
BKG8975,Resort Hotel,UK,Online,Couple,Suite,6,1,321,30,Completed,2024-01-09 22:00:00,2024-01-15 22:00:00,1956
BKG8976,City Hotel,Brazil,Direct,Couple,Suite,3,3,249,171,Completed,2024-01-09 23:00:00,2024-01-12 23:00:00,2412
BKG8977,Resort Hotel,UK,Online,Family,Suite,10,3,416,146,Completed,2024-01-10 00:00:00,2024-01-20 00:00:00,12626
BKG8978,Resort Hotel,China,Online,Family,Executive,8,2,162,105,Completed,2024-01-10 01:00:00,2024-01-18 01:00:00,2697
BKG8979,Resort Hotel,UK,Online,Family,Deluxe,10,3,62,80,Completed,2024-01-10 02:00:00,2024-01-20 02:00:00,1940
BKG8980,City Hotel,UAE,Travel Agent,Group,Suite,7,3,109,139,Completed,2024-01-10 03:00:00,2024-01-17 03:00:00,2428
BKG8981,Resort Hotel,China,Online,Group,Executive,14,1,384,162,Completed,2024-01-10 04:00:00,2024-01-24 04:00:00,5538
BKG8982,City Hotel,UK,Online,Family,Suite,2,2,237,89,Cancelled,2024-01-10 05:00:00,2024-01-12 05:00:00,1037
BKG8983,City Hotel,USA,Online,Group,Executive,11,1,442,185,Completed,2024-01-10 06:00:00,2024-01-21 06:00:00,5047
BKG8984,City Hotel,Brazil,Online,Business,Deluxe,7,2,486,116,Cancelled,2024-01-10 07:00:00,2024-01-17 07:00:00,6920
BKG8985,City Hotel,Germany,Travel Agent,Group,Suite,1,1,425,124,Cancelled,2024-01-10 08:00:00,2024-01-11 08:00:00,549
BKG8986,City Hotel,France,Online,Business,Deluxe,8,2,430,71,Cancelled,2024-01-10 09:00:00,2024-01-18 09:00:00,6951
BKG8987,City Hotel,China,Online,Family,Standard,12,3,413,103,Cancelled,2024-01-10 10:00:00,2024-01-22 10:00:00,14971
BKG8988,City Hotel,India,Online,Family,Executive,5,3,337,24,Completed,2024-01-10 11:00:00,2024-01-15 11:00:00,5079
BKG8989,Resort Hotel,France,Online,Group,Standard,9,2,104,152,Completed,2024-01-10 12:00:00,2024-01-19 12:00:00,2024
BKG8990,Resort Hotel,Canada,Direct,Family,Deluxe,12,2,292,140,Cancelled,2024-01-10 13:00:00,2024-01-22 13:00:00,7148
BKG8991,Resort Hotel,China,Online,Family,Deluxe,11,2,202,41,Completed,2024-01-10 14:00:00,2024-01-21 14:00:00,4485
BKG8992,City Hotel,China,Online,Couple,Deluxe,12,2,218,142,Completed,2024-01-10 15:00:00,2024-01-22 15:00:00,5374
BKG8993,City Hotel,UK,Online,Family,Suite,3,3,331,22,Completed,2024-01-10 16:00:00,2024-01-13 16:00:00,3001
BKG8994,City Hotel,China,Travel Agent,Couple,Suite,12,2,158,27,Completed,2024-01-10 17:00:00,2024-01-22 17:00:00,3819
BKG8995,City Hotel,Brazil,Travel Agent,Family,Deluxe,7,3,462,111,Cancelled,2024-01-10 18:00:00,2024-01-17 18:00:00,9813
BKG8996,Resort Hotel,Australia,Online,Business,Deluxe,8,3,433,12,Cancelled,2024-01-10 19:00:00,2024-01-18 19:00:00,10404
BKG8997,City Hotel,Australia,Travel Agent,Business,Suite,1,2,387,95,Completed,2024-01-10 20:00:00,2024-01-11 20:00:00,869
BKG8998,Resort Hotel,Canada,Travel Agent,Family,Suite,14,3,85,74,Cancelled,2024-01-10 21:00:00,2024-01-24 21:00:00,3644
BKG8999,City Hotel,UAE,Online,Business,Executive,6,2,261,171,Completed,2024-01-10 22:00:00,2024-01-16 22:00:00,3303
BKG9000,Resort Hotel,Germany,Online,Business,Deluxe,14,3,402,179,Cancelled,2024-01-10 23:00:00,2024-01-24 23:00:00,17063
BKG9001,City Hotel,UAE,Travel Agent,Business,Suite,11,2,389,34,Completed,2024-01-11 00:00:00,2024-01-22 00:00:00,8592
BKG9002,Resort Hotel,Brazil,Travel Agent,Group,Suite,2,2,180,46,Cancelled,2024-01-11 01:00:00,2024-01-13 01:00:00,766
BKG9003,City Hotel,Brazil,Direct,Business,Standard,8,1,108,162,Cancelled,2024-01-11 02:00:00,2024-01-19 02:00:00,1026
BKG9004,Resort Hotel,USA,Online,Couple,Deluxe,6,1,211,49,No Show,2024-01-11 03:00:00,2024-01-17 03:00:00,1315
BKG9005,City Hotel,Australia,Corporate,Group,Deluxe,11,2,311,86,Cancelled,2024-01-11 04:00:00,2024-01-22 04:00:00,6928
BKG9006,Resort Hotel,France,Online,Couple,Suite,11,1,208,39,Completed,2024-01-11 05:00:00,2024-01-22 05:00:00,2327
BKG9007,Resort Hotel,India,Corporate,Couple,Standard,12,3,276,76,Completed,2024-01-11 06:00:00,2024-01-23 06:00:00,10012
BKG9008,City Hotel,China,Travel Agent,Couple,Executive,3,2,209,197,Cancelled,2024-01-11 07:00:00,2024-01-14 07:00:00,1451
BKG9009,Resort Hotel,Germany,Travel Agent,Group,Deluxe,4,2,347,41,Completed,2024-01-11 08:00:00,2024-01-15 08:00:00,2817
BKG9010,City Hotel,India,Online,Family,Executive,7,2,362,142,Cancelled,2024-01-11 09:00:00,2024-01-18 09:00:00,5210
BKG9011,City Hotel,UAE,Online,Business,Deluxe,9,1,378,59,Completed,2024-01-11 10:00:00,2024-01-20 10:00:00,3461
BKG9012,City Hotel,India,Corporate,Business,Suite,11,1,95,57,Completed,2024-01-11 11:00:00,2024-01-22 11:00:00,1102
BKG9013,Resort Hotel,USA,Online,Family,Executive,10,3,417,196,Completed,2024-01-11 12:00:00,2024-01-21 12:00:00,12706
BKG9014,Resort Hotel,Germany,Online,Family,Deluxe,2,1,393,32,Completed,2024-01-11 13:00:00,2024-01-13 13:00:00,818
BKG9015,City Hotel,Germany,Online,Couple,Executive,9,1,361,167,Completed,2024-01-11 14:00:00,2024-01-20 14:00:00,3416
BKG9016,City Hotel,USA,Online,Group,Suite,6,3,483,1,Completed,2024-01-11 15:00:00,2024-01-17 15:00:00,8695
BKG9017,Resort Hotel,Brazil,Travel Agent,Couple,Standard,2,2,172,160,Completed,2024-01-11 16:00:00,2024-01-13 16:00:00,848
BKG9018,Resort Hotel,USA,Online,Business,Standard,8,2,263,152,Completed,2024-01-11 17:00:00,2024-01-19 17:00:00,4360
BKG9019,Resort Hotel,Brazil,Online,Family,Executive,4,3,207,58,Cancelled,2024-01-11 18:00:00,2024-01-15 18:00:00,2542
BKG9020,City Hotel,France,Online,Business,Executive,11,1,213,154,Completed,2024-01-11 19:00:00,2024-01-22 19:00:00,2497
BKG9021,City Hotel,Canada,Corporate,Family,Executive,13,3,331,183,Completed,2024-01-11 20:00:00,2024-01-24 20:00:00,13092
BKG9022,City Hotel,Brazil,Direct,Group,Deluxe,8,3,99,111,Completed,2024-01-11 21:00:00,2024-01-19 21:00:00,2487
BKG9023,City Hotel,India,Online,Couple,Suite,11,2,179,24,Cancelled,2024-01-11 22:00:00,2024-01-22 22:00:00,3962
BKG9024,City Hotel,Brazil,Travel Agent,Business,Executive,7,1,411,132,Completed,2024-01-11 23:00:00,2024-01-18 23:00:00,3009
BKG9025,Resort Hotel,Canada,Online,Group,Standard,7,2,413,61,Completed,2024-01-12 00:00:00,2024-01-19 00:00:00,5843
BKG9026,City Hotel,UAE,Travel Agent,Business,Deluxe,11,2,312,170,No Show,2024-01-12 01:00:00,2024-01-23 01:00:00,7034
BKG9027,Resort Hotel,China,Corporate,Family,Executive,13,3,204,103,Completed,2024-01-12 02:00:00,2024-01-25 02:00:00,8059
BKG9028,Resort Hotel,USA,Online,Business,Deluxe,14,2,385,195,Cancelled,2024-01-12 03:00:00,2024-01-26 03:00:00,10975
BKG9029,City Hotel,China,Online,Group,Executive,7,2,354,77,Cancelled,2024-01-12 04:00:00,2024-01-19 04:00:00,5033
BKG9030,Resort Hotel,USA,Travel Agent,Group,Executive,2,2,95,104,Cancelled,2024-01-12 05:00:00,2024-01-14 05:00:00,484
BKG9031,City Hotel,France,Direct,Couple,Deluxe,8,1,297,90,Cancelled,2024-01-12 06:00:00,2024-01-20 06:00:00,2466
BKG9032,Resort Hotel,Australia,Corporate,Business,Suite,2,1,270,163,Completed,2024-01-12 07:00:00,2024-01-14 07:00:00,703
BKG9033,City Hotel,India,Corporate,Family,Suite,3,2,262,123,Completed,2024-01-12 08:00:00,2024-01-15 08:00:00,1695
BKG9034,City Hotel,India,Online,Business,Standard,10,3,459,97,Completed,2024-01-12 09:00:00,2024-01-22 09:00:00,13867
BKG9035,Resort Hotel,UAE,Online,Couple,Suite,7,3,370,137,Completed,2024-01-12 10:00:00,2024-01-19 10:00:00,7907
BKG9036,City Hotel,Australia,Corporate,Family,Suite,7,2,51,114,Completed,2024-01-12 11:00:00,2024-01-19 11:00:00,828
BKG9037,Resort Hotel,Australia,Online,Family,Deluxe,12,1,255,149,Completed,2024-01-12 12:00:00,2024-01-24 12:00:00,3209
BKG9038,City Hotel,USA,Travel Agent,Couple,Deluxe,7,3,279,85,Completed,2024-01-12 13:00:00,2024-01-19 13:00:00,5944
BKG9039,City Hotel,India,Online,Family,Standard,4,3,384,27,Completed,2024-01-12 14:00:00,2024-01-16 14:00:00,4635
BKG9040,City Hotel,India,Online,Group,Executive,5,1,241,47,Completed,2024-01-12 15:00:00,2024-01-17 15:00:00,1252
BKG9041,Resort Hotel,Australia,Online,Group,Deluxe,7,1,369,187,Completed,2024-01-12 16:00:00,2024-01-19 16:00:00,2770
BKG9042,Resort Hotel,USA,Corporate,Family,Deluxe,8,3,405,83,Completed,2024-01-12 17:00:00,2024-01-20 17:00:00,9803
BKG9043,City Hotel,Brazil,Online,Business,Deluxe,3,2,302,62,Cancelled,2024-01-12 18:00:00,2024-01-15 18:00:00,1874
BKG9044,Resort Hotel,Brazil,Corporate,Family,Suite,6,3,365,1,Cancelled,2024-01-12 19:00:00,2024-01-18 19:00:00,6571
BKG9045,City Hotel,Canada,Corporate,Business,Deluxe,12,1,138,22,Cancelled,2024-01-12 20:00:00,2024-01-24 20:00:00,1678
BKG9046,Resort Hotel,UK,Direct,Couple,Standard,9,1,442,50,Completed,2024-01-12 21:00:00,2024-01-21 21:00:00,4028
BKG9047,Resort Hotel,Germany,Online,Group,Standard,10,1,64,111,Completed,2024-01-12 22:00:00,2024-01-22 22:00:00,751
BKG9048,City Hotel,France,Travel Agent,Group,Deluxe,14,1,214,79,Completed,2024-01-12 23:00:00,2024-01-26 23:00:00,3075
BKG9049,City Hotel,USA,Direct,Couple,Executive,11,2,311,155,Cancelled,2024-01-13 00:00:00,2024-01-24 00:00:00,6997
BKG9050,City Hotel,Brazil,Online,Couple,Deluxe,12,3,476,115,Completed,2024-01-13 01:00:00,2024-01-25 01:00:00,17251
BKG9051,City Hotel,UAE,Travel Agent,Group,Standard,5,1,94,0,Cancelled,2024-01-13 02:00:00,2024-01-18 02:00:00,470
BKG9052,City Hotel,Germany,Online,Couple,Executive,4,1,381,142,Completed,2024-01-13 03:00:00,2024-01-17 03:00:00,1666
BKG9053,Resort Hotel,Germany,Online,Family,Suite,9,1,461,14,Completed,2024-01-13 04:00:00,2024-01-22 04:00:00,4163
BKG9054,Resort Hotel,Germany,Online,Family,Deluxe,4,3,229,42,Completed,2024-01-13 05:00:00,2024-01-17 05:00:00,2790
BKG9055,City Hotel,Australia,Travel Agent,Business,Standard,3,1,155,132,Cancelled,2024-01-13 06:00:00,2024-01-16 06:00:00,597
BKG9056,City Hotel,Canada,Travel Agent,Business,Suite,13,3,468,199,Completed,2024-01-13 07:00:00,2024-01-26 07:00:00,18451
BKG9057,City Hotel,UAE,Online,Business,Standard,7,2,371,102,Completed,2024-01-13 08:00:00,2024-01-20 08:00:00,5296
BKG9058,Resort Hotel,UK,Corporate,Family,Suite,5,1,459,124,Completed,2024-01-13 09:00:00,2024-01-18 09:00:00,2419
BKG9059,City Hotel,UAE,Online,Group,Standard,1,2,197,37,Cancelled,2024-01-13 10:00:00,2024-01-14 10:00:00,431
BKG9060,City Hotel,UAE,Travel Agent,Business,Standard,8,3,239,62,Completed,2024-01-13 11:00:00,2024-01-21 11:00:00,5798
BKG9061,Resort Hotel,USA,Direct,Family,Suite,11,2,178,170,Completed,2024-01-13 12:00:00,2024-01-24 12:00:00,4086
BKG9062,Resort Hotel,Canada,Online,Group,Deluxe,1,1,397,50,Completed,2024-01-13 13:00:00,2024-01-14 13:00:00,447
BKG9063,Resort Hotel,China,Corporate,Couple,Standard,9,2,486,77,Completed,2024-01-13 14:00:00,2024-01-22 14:00:00,8825
BKG9064,Resort Hotel,Canada,Travel Agent,Family,Executive,1,2,254,82,Completed,2024-01-13 15:00:00,2024-01-14 15:00:00,590
BKG9065,City Hotel,China,Corporate,Couple,Deluxe,4,2,79,153,Completed,2024-01-13 16:00:00,2024-01-17 16:00:00,785
BKG9066,Resort Hotel,UK,Online,Business,Executive,10,2,493,96,Cancelled,2024-01-13 17:00:00,2024-01-23 17:00:00,9956
BKG9067,Resort Hotel,USA,Online,Group,Standard,4,2,59,173,Completed,2024-01-13 18:00:00,2024-01-17 18:00:00,645
BKG9068,City Hotel,Australia,Travel Agent,Family,Suite,11,3,158,139,Completed,2024-01-13 19:00:00,2024-01-24 19:00:00,5353
BKG9069,City Hotel,Germany,Online,Business,Deluxe,14,3,199,92,Completed,2024-01-13 20:00:00,2024-01-27 20:00:00,8450
BKG9070,City Hotel,USA,Online,Business,Suite,9,1,334,139,Completed,2024-01-13 21:00:00,2024-01-22 21:00:00,3145
BKG9071,Resort Hotel,Australia,Corporate,Group,Suite,1,3,374,28,Cancelled,2024-01-13 22:00:00,2024-01-14 22:00:00,1150
BKG9072,City Hotel,USA,Online,Couple,Executive,10,3,441,104,Completed,2024-01-13 23:00:00,2024-01-23 23:00:00,13334
BKG9073,Resort Hotel,Australia,Corporate,Business,Executive,13,1,486,60,Completed,2024-01-14 00:00:00,2024-01-27 00:00:00,6378
BKG9074,Resort Hotel,USA,Online,Group,Deluxe,9,3,188,40,Completed,2024-01-14 01:00:00,2024-01-23 01:00:00,5116
BKG9075,Resort Hotel,Canada,Travel Agent,Group,Deluxe,4,1,203,147,No Show,2024-01-14 02:00:00,2024-01-18 02:00:00,959
BKG9076,City Hotel,Canada,Direct,Family,Deluxe,7,1,196,45,Completed,2024-01-14 03:00:00,2024-01-21 03:00:00,1417
BKG9077,Resort Hotel,Canada,Direct,Business,Executive,9,3,452,157,Completed,2024-01-14 04:00:00,2024-01-23 04:00:00,12361
BKG9078,City Hotel,Germany,Online,Couple,Executive,11,2,463,38,Completed,2024-01-14 05:00:00,2024-01-25 05:00:00,10224
BKG9079,City Hotel,France,Corporate,Couple,Suite,7,1,85,39,Completed,2024-01-14 06:00:00,2024-01-21 06:00:00,634
BKG9080,City Hotel,India,Online,Business,Suite,2,2,475,178,Cancelled,2024-01-14 07:00:00,2024-01-16 07:00:00,2078
BKG9081,Resort Hotel,China,Online,Couple,Suite,6,1,233,1,Completed,2024-01-14 08:00:00,2024-01-20 08:00:00,1399
BKG9082,Resort Hotel,Canada,Travel Agent,Group,Deluxe,13,3,314,192,Completed,2024-01-14 09:00:00,2024-01-27 09:00:00,12438
BKG9083,Resort Hotel,France,Direct,Group,Standard,6,2,184,155,Cancelled,2024-01-14 10:00:00,2024-01-20 10:00:00,2363
BKG9084,City Hotel,China,Direct,Business,Executive,3,1,67,50,Completed,2024-01-14 11:00:00,2024-01-17 11:00:00,251
BKG9085,Resort Hotel,USA,Online,Couple,Deluxe,4,3,186,119,Completed,2024-01-14 12:00:00,2024-01-18 12:00:00,2351
BKG9086,Resort Hotel,UK,Corporate,Group,Executive,6,2,439,7,Completed,2024-01-14 13:00:00,2024-01-20 13:00:00,5275
BKG9087,Resort Hotel,Australia,Corporate,Business,Standard,11,3,247,30,Completed,2024-01-14 14:00:00,2024-01-25 14:00:00,8181
BKG9088,Resort Hotel,France,Online,Group,Executive,6,3,94,38,Completed,2024-01-14 15:00:00,2024-01-20 15:00:00,1730
BKG9089,Resort Hotel,UAE,Travel Agent,Business,Executive,1,2,455,187,Completed,2024-01-14 16:00:00,2024-01-15 16:00:00,1097
BKG9090,City Hotel,Brazil,Online,Family,Executive,10,1,128,82,Completed,2024-01-14 17:00:00,2024-01-24 17:00:00,1362
BKG9091,City Hotel,France,Online,Family,Suite,8,1,136,143,Completed,2024-01-14 18:00:00,2024-01-22 18:00:00,1231
BKG9092,City Hotel,Canada,Corporate,Business,Standard,9,3,258,22,Completed,2024-01-14 19:00:00,2024-01-23 19:00:00,6988
BKG9093,City Hotel,Canada,Online,Family,Deluxe,2,1,273,138,Completed,2024-01-14 20:00:00,2024-01-16 20:00:00,684
BKG9094,Resort Hotel,France,Online,Family,Deluxe,4,2,302,120,Completed,2024-01-14 21:00:00,2024-01-18 21:00:00,2536
BKG9095,City Hotel,Australia,Online,Couple,Deluxe,11,2,209,181,Completed,2024-01-14 22:00:00,2024-01-25 22:00:00,4779
BKG9096,Resort Hotel,China,Corporate,Family,Standard,6,3,278,68,Completed,2024-01-14 23:00:00,2024-01-20 23:00:00,5072
BKG9097,City Hotel,USA,Online,Couple,Executive,2,3,244,11,Cancelled,2024-01-15 00:00:00,2024-01-17 00:00:00,1475
BKG9098,City Hotel,Brazil,Online,Family,Deluxe,11,2,426,35,No Show,2024-01-15 01:00:00,2024-01-26 01:00:00,9407
BKG9099,City Hotel,USA,Travel Agent,Family,Standard,7,2,193,56,Cancelled,2024-01-15 02:00:00,2024-01-22 02:00:00,2758
BKG9100,Resort Hotel,Germany,Online,Group,Suite,6,3,179,153,Cancelled,2024-01-15 03:00:00,2024-01-21 03:00:00,3375
BKG9101,Resort Hotel,Australia,Corporate,Business,Standard,8,3,90,91,Completed,2024-01-15 04:00:00,2024-01-23 04:00:00,2251
BKG9102,City Hotel,Canada,Online,Family,Suite,7,2,228,193,Completed,2024-01-15 05:00:00,2024-01-22 05:00:00,3385
BKG9103,Resort Hotel,Germany,Online,Business,Standard,10,3,63,89,Completed,2024-01-15 06:00:00,2024-01-25 06:00:00,1979
BKG9104,City Hotel,USA,Online,Business,Suite,1,1,482,3,Completed,2024-01-15 07:00:00,2024-01-16 07:00:00,485
BKG9105,City Hotel,USA,Online,Group,Deluxe,10,2,281,143,Completed,2024-01-15 08:00:00,2024-01-25 08:00:00,5763
BKG9106,City Hotel,Brazil,Direct,Business,Standard,10,2,482,21,Completed,2024-01-15 09:00:00,2024-01-25 09:00:00,9661
BKG9107,Resort Hotel,India,Online,Business,Suite,5,3,76,191,Completed,2024-01-15 10:00:00,2024-01-20 10:00:00,1331
BKG9108,City Hotel,USA,Corporate,Family,Executive,6,3,386,106,Cancelled,2024-01-15 11:00:00,2024-01-21 11:00:00,7054
BKG9109,City Hotel,China,Online,Group,Deluxe,14,2,472,69,Completed,2024-01-15 12:00:00,2024-01-29 12:00:00,13285
BKG9110,City Hotel,China,Travel Agent,Business,Deluxe,7,3,378,138,Completed,2024-01-15 13:00:00,2024-01-22 13:00:00,8076
BKG9111,Resort Hotel,France,Direct,Family,Suite,4,1,469,169,Completed,2024-01-15 14:00:00,2024-01-19 14:00:00,2045
BKG9112,City Hotel,Brazil,Online,Group,Suite,14,3,59,84,Completed,2024-01-15 15:00:00,2024-01-29 15:00:00,2562
BKG9113,Resort Hotel,Brazil,Travel Agent,Family,Standard,9,2,398,38,Cancelled,2024-01-15 16:00:00,2024-01-24 16:00:00,7202
BKG9114,City Hotel,Canada,Direct,Group,Suite,1,3,437,174,Completed,2024-01-15 17:00:00,2024-01-16 17:00:00,1485
BKG9115,Resort Hotel,USA,Corporate,Group,Suite,3,2,134,149,Completed,2024-01-15 18:00:00,2024-01-18 18:00:00,953
BKG9116,City Hotel,India,Online,Couple,Executive,10,1,406,29,Completed,2024-01-15 19:00:00,2024-01-25 19:00:00,4089
BKG9117,City Hotel,UAE,Online,Couple,Deluxe,2,2,51,157,Completed,2024-01-15 20:00:00,2024-01-17 20:00:00,361
BKG9118,Resort Hotel,Germany,Online,Couple,Suite,14,1,256,160,Cancelled,2024-01-15 21:00:00,2024-01-29 21:00:00,3744
BKG9119,Resort Hotel,Brazil,Corporate,Business,Suite,2,1,461,103,Completed,2024-01-15 22:00:00,2024-01-17 22:00:00,1025
BKG9120,City Hotel,France,Travel Agent,Family,Executive,1,1,138,157,Completed,2024-01-15 23:00:00,2024-01-16 23:00:00,295
BKG9121,Resort Hotel,France,Direct,Group,Suite,13,1,459,164,Completed,2024-01-16 00:00:00,2024-01-29 00:00:00,6131
BKG9122,City Hotel,USA,Online,Family,Executive,3,1,170,52,Cancelled,2024-01-16 01:00:00,2024-01-19 01:00:00,562
BKG9123,City Hotel,USA,Online,Business,Deluxe,10,3,79,157,Cancelled,2024-01-16 02:00:00,2024-01-26 02:00:00,2527
BKG9124,City Hotel,UAE,Online,Couple,Deluxe,5,1,58,153,Cancelled,2024-01-16 03:00:00,2024-01-21 03:00:00,443
BKG9125,Resort Hotel,UK,Online,Couple,Executive,6,3,178,133,Completed,2024-01-16 04:00:00,2024-01-22 04:00:00,3337
BKG9126,City Hotel,UK,Online,Family,Executive,8,3,361,53,Cancelled,2024-01-16 05:00:00,2024-01-24 05:00:00,8717
BKG9127,Resort Hotel,USA,Online,Family,Deluxe,4,3,361,183,Completed,2024-01-16 06:00:00,2024-01-20 06:00:00,4515
BKG9128,City Hotel,Australia,Corporate,Group,Deluxe,1,2,253,131,Completed,2024-01-16 07:00:00,2024-01-17 07:00:00,637
BKG9129,Resort Hotel,China,Online,Family,Executive,12,2,366,78,Completed,2024-01-16 08:00:00,2024-01-28 08:00:00,8862
BKG9130,Resort Hotel,China,Online,Group,Standard,9,1,350,35,Cancelled,2024-01-16 09:00:00,2024-01-25 09:00:00,3185
BKG9131,City Hotel,UAE,Direct,Group,Deluxe,3,3,446,62,Completed,2024-01-16 10:00:00,2024-01-19 10:00:00,4076
